Fill,Strain,Stress
60,7.255525,9.440063
60,7.255494,9.432715
60,7.255494,9.436604
60,7.254631,9.440279
60,7.254631,9.434011
60,7.254631,9.436604
60,7.254631,9.445032
60,7.254631,9.444385
60,7.254034,9.44741
60,7.254034,9.447194
60,7.254034,9.446978
60,7.254034,9.446978
60,7.254034,9.446978
60,7.253971,9.446978
60,7.253971,9.446978
60,7.254065,9.446329
60,7.254065,9.446329
60,7.254065,9.446329
60,7.254065,9.446329
60,7.254065,9.445897
60,7.254065,9.445897
60,7.254104,9.445897
60,7.254104,9.445897
60,7.254104,9.445897
60,7.254104,9.445465
60,7.254104,9.44525
60,7.254329,9.44525
60,7.254329,9.44525
60,7.254336,9.44525
60,7.254336,9.44525
60,7.254336,9.44525
60,7.254336,9.445032
60,7.254336,9.444817
60,7.254336,9.444817
60,7.25453,9.444817
60,7.25453,9.444817
60,7.25453,9.444817
60,7.25453,9.444817
60,7.25453,9.444817
60,7.255385,9.444817
60,7.255385,9.444817
60,7.255385,9.444817
60,7.25641,9.444817
60,7.25641,9.444817
60,7.25641,9.444385
60,7.25641,9.444168
60,7.25641,9.444168
60,7.257101,9.444168
60,7.257101,9.443953
60,7.257101,9.443736
60,7.257101,9.443736
60,7.25728,9.443736
60,7.25728,9.443736
60,7.25728,9.443736
60,7.25728,9.443736
60,7.257241,9.443088
60,7.257241,9.443088
60,7.257241,9.443088
60,7.257241,9.443088
60,7.257241,9.443088
60,7.257404,9.443088
60,7.257404,9.443088
60,7.257404,9.443088
60,7.257404,9.443088
60,7.257901,9.443088
60,7.257901,9.443088
60,7.257901,9.443088
60,7.258794,9.442872
60,7.258794,9.442657
60,7.258794,9.442657
60,7.258794,9.442657
60,7.258794,9.442657
60,7.258794,9.442657
60,7.259244,9.442657
60,7.259244,9.442657
60,7.259244,9.442657
60,7.259244,9.442657
60,7.259244,9.442657
60,7.258763,9.442008
60,7.258763,9.442008
60,7.258763,9.442008
60,7.258057,9.442008
60,7.258057,9.442008
60,7.258057,9.442008
60,7.258057,9.442008
60,7.258057,9.442008
60,7.25766,9.441575
60,7.25766,9.441575
60,7.25766,9.441575
60,7.25766,9.441575
60,7.25773,9.441575
60,7.25773,9.441575
60,7.25773,9.441575
60,7.257924,9.441575
60,7.257924,9.441575
60,7.257924,9.441575
60,7.257924,9.441575
60,7.257924,9.441143
60,7.257924,9.440927
60,7.258087,9.440927
60,7.258087,9.440927
60,7.258087,9.440927
60,7.258087,9.440927
60,7.258926,9.440927
60,7.258926,9.440927
60,7.258926,9.440927
60,7.260022,9.440927
60,7.260022,9.440927
60,7.260022,9.440927
60,7.260022,9.440927
60,7.260022,9.440927
60,7.260596,9.440927
60,7.260596,9.440495
60,7.260596,9.440495
60,7.260596,9.440495
60,7.260596,9.440495
60,7.260596,9.440495
60,7.260977,9.440495
60,7.260977,9.440495
60,7.261559,9.440495
60,7.261559,9.440495
60,7.261559,9.440495
60,7.261559,9.440495
60,7.261559,9.440495
60,7.261559,9.440063
60,7.262079,9.440063
60,7.262079,9.440063
60,7.262079,9.440063
60,7.262079,9.440063
60,7.261948,9.440063
60,7.261948,9.440063
60,7.261948,9.440063
60,7.26124,9.440063
60,7.26124,9.439415
60,7.26124,9.439415
60,7.26124,9.439415
60,7.26124,9.439415
60,7.26124,9.439415
60,7.260728,9.439415
60,7.260728,9.439415
60,7.260728,9.439415
60,7.260728,9.439415
60,7.260612,9.439415
60,7.260612,9.439415
60,7.260612,9.439415
60,7.260464,9.439415
60,7.260464,9.439415
60,7.260464,9.439415
60,7.260464,9.439415
60,7.260464,9.439415
60,7.260464,9.439415
60,7.260332,9.439415
60,7.260332,9.439415
60,7.260332,9.439415
60,7.260332,9.439415
60,7.260332,9.439415
60,7.260169,9.438982
60,7.260169,9.438982
60,7.260169,9.438982
60,7.259851,9.438982
60,7.259851,9.438982
60,7.259851,9.438982
60,7.259851,9.438982
60,7.259851,9.438982
60,7.25968,9.438982
60,7.25968,9.438982
60,7.25968,9.438982
60,7.25968,9.438982
60,7.25992,9.438982
60,7.25992,9.438982
60,7.25992,9.438982
60,7.26055,9.438982
60,7.26055,9.438982
60,7.26055,9.438982
60,7.26055,9.438982
60,7.26055,9.438982
60,7.26055,9.438982
60,7.260814,9.438982
60,7.260814,9.438982
60,7.260814,9.438982
60,7.260814,9.438982
60,7.260814,9.438982
60,7.260814,9.438982
60,7.261063,9.438982
60,7.261063,9.438982
60,7.261063,9.438982
60,7.261063,9.438982
60,7.261063,9.438982
60,7.261063,9.438982
60,7.261063,9.438982
60,7.261699,9.438982
60,7.261699,9.438982
60,7.261699,9.438982
60,7.262453,9.438982
60,7.262453,9.438982
60,7.262453,9.438334
60,7.262453,9.438334
60,7.26253,9.438334
60,7.26253,9.438334
60,7.26253,9.438334
60,7.26253,9.438334
60,7.26253,9.438334
60,7.26253,9.438334
60,7.262312,9.438334
60,7.262312,9.438334
60,7.262312,9.438334
60,7.262312,9.438982
60,7.262709,9.438982
60,7.262709,9.438982
60,7.262709,9.438982
60,7.263571,9.438982
60,7.263571,9.438982
60,7.263571,9.438982
60,7.263571,9.438982
60,7.263571,9.438982
60,7.263571,9.438982
60,7.263944,9.438982
60,7.263944,9.438982
60,7.263944,9.438982
60,7.263944,9.438982
60,7.264161,9.438982
60,7.264161,9.438982
60,7.26476,9.438982
60,7.26476,9.438982
60,7.26476,9.438982
60,7.26476,9.438982
60,7.26476,9.438982
60,7.26476,9.438982
60,7.26476,9.438982
60,7.265295,9.438982
60,7.265295,9.438982
60,7.265295,9.438982
60,7.265295,9.438982
60,7.265295,9.438982
60,7.265287,9.438982
60,7.265287,9.438982
60,7.265287,9.438982
60,7.26479,9.438982
60,7.26479,9.438982
60,7.26479,9.438982
60,7.26479,9.438982
60,7.26479,9.438982
60,7.264534,9.438982
60,7.264534,9.438982
60,7.264534,9.438982
60,7.264534,9.438982
60,7.26472,9.438982
60,7.26472,9.438982
60,7.26472,9.438982
60,7.2651,9.438982
60,7.2651,9.438982
60,7.2651,9.438982
60,7.2651,9.438982
60,7.2651,9.438982
60,7.265326,9.438982
60,7.265326,9.438982
60,7.265326,9.438982
60,7.265326,9.438982
60,7.265326,9.438982
60,7.26601,9.438982
60,7.26601,9.438982
60,7.267695,9.438982
60,7.267695,9.438982
60,7.267695,9.438982
60,7.267695,9.438982
60,7.267695,9.439415
60,7.267695,9.439415
60,7.267695,9.439415
60,7.269412,9.439415
60,7.269412,9.439415
60,7.269412,9.439415
60,7.269412,9.439415
60,7.269412,9.439415
60,7.270048,9.439415
60,7.270048,9.439415
60,7.26945,9.439415
60,7.26945,9.439415
60,7.26945,9.439415
60,7.26945,9.439415
60,7.26945,9.439415
60,7.269062,9.439415
60,7.269062,9.439415
60,7.269062,9.439415
60,7.269062,9.439415
60,7.269062,9.439415
60,7.26931,9.439415
60,7.26931,9.439415
60,7.26931,9.439415
60,7.269652,9.439415
60,7.269652,9.439846
60,7.269652,9.440063
60,7.269652,9.440063
60,7.269652,9.440063
60,7.270056,9.440063
60,7.270056,9.440063
60,7.270056,9.440063
60,7.270056,9.440063
60,7.270056,9.440063
60,7.270452,9.440063
60,7.270452,9.440063
60,7.270771,9.440063
60,7.270771,9.440063
60,7.270771,9.440063
60,7.270771,9.440063
60,7.270771,9.440063
60,7.270771,9.440063
60,7.270771,9.440063
60,7.270918,9.440063
60,7.270918,9.440063
60,7.270918,9.440063
60,7.270918,9.440279
60,7.270934,9.440495
60,7.270934,9.440495
60,7.270934,9.440495
60,7.271011,9.440495
60,7.271011,9.440495
60,7.271011,9.440495
60,7.271011,9.440495
60,7.271011,9.440495
60,7.271011,9.440495
60,7.271182,9.440495
60,7.271182,9.440495
60,7.271182,9.440711
60,7.271182,9.440927
60,7.271182,9.440927
60,7.271182,9.440927
60,7.271182,9.440927
60,7.271764,9.440927
60,7.271764,9.440927
60,7.271764,9.440927
60,7.272945,9.440927
60,7.272945,9.440927
60,7.272945,9.440927
60,7.272945,9.440927
60,7.272945,9.440927
60,7.272945,9.440927
60,7.274048,9.440927
60,7.274048,9.440927
60,7.274048,9.440927
60,7.274048,9.440927
60,7.274335,9.440927
60,7.274335,9.440927
60,7.274335,9.44136
60,7.274071,9.441575
60,7.274071,9.441575
60,7.274071,9.441575
60,7.274071,9.441575
60,7.274071,9.441575
60,7.274071,9.441575
60,7.274048,9.441575
60,7.274048,9.441575
60,7.274048,9.441575
60,7.274048,9.441575
60,7.274219,9.441575
60,7.274219,9.441575
60,7.274219,9.441575
60,7.274172,9.441575
60,7.274172,9.441575
60,7.274172,9.441575
60,7.274172,9.441575
60,7.274172,9.441575
60,7.274172,9.441575
60,7.273784,9.441575
60,7.273784,9.441575
60,7.273784,9.442008
60,7.273784,9.442008
60,7.273209,9.442008
60,7.273209,9.442008
60,7.273209,9.442008
60,7.272767,9.442008
60,7.272767,9.442008
60,7.272767,9.442008
60,7.272767,9.442008
60,7.272767,9.442008
60,7.272487,9.442008
60,7.272487,9.442008
60,7.272487,9.442008
60,7.272487,9.442008
60,7.272487,9.442008
60,7.272393,9.442008
60,7.272393,9.442008
60,7.272883,9.442008
60,7.272883,9.442008
60,7.272883,9.442008
60,7.272883,9.442008
60,7.272883,9.442008
60,7.272883,9.442008
60,7.272883,9.442008
60,7.273504,9.442008
60,7.273504,9.442439
60,7.273504,9.442657
60,7.273504,9.442657
60,7.273808,9.442657
60,7.273808,9.442657
60,7.273808,9.442657
60,7.273846,9.442657
60,7.273846,9.442657
60,7.273846,9.442657
60,7.273846,9.442657
60,7.273846,9.442657
60,7.273846,9.442657
60,7.273644,9.442657
60,7.273644,9.442657
60,7.273644,9.442657
60,7.273644,9.442657
60,7.273535,9.442657
60,7.273535,9.442657
60,7.273535,9.442657
60,7.273931,9.442872
60,7.273931,9.443088
60,7.273931,9.443088
60,7.273931,9.443088
60,7.273931,9.443088
60,7.274219,9.443088
60,7.274219,9.443088
60,7.274219,9.443088
60,7.274219,9.443088
60,7.274219,9.443088
60,7.274234,9.443088
60,7.274436,9.443088
60,7.274436,9.443088
60,7.274436,9.443088
60,7.274436,9.443088
60,7.274436,9.443088
60,7.274436,9.443088
60,7.274436,9.443088
60,7.27491,9.443088
60,7.27491,9.443088
60,7.27491,9.443088
60,7.27491,9.443521
60,7.27491,9.443736
60,7.27491,9.443736
60,7.275352,9.443736
60,7.275352,9.443736
60,7.275531,9.443736
60,7.275531,9.443736
60,7.275531,9.443736
60,7.275531,9.443736
60,7.275531,9.443736
60,7.2755,9.444168
60,7.2755,9.444168
60,7.2755,9.444168
60,7.2755,9.444168
60,7.2755,9.444168
60,7.275485,9.444168
60,7.275485,9.444168
60,7.275485,9.444168
60,7.275593,9.444168
60,7.275593,9.444168
60,7.275593,9.444168
60,7.275593,9.444385
60,7.275593,9.444817
60,7.275865,9.444817
60,7.275865,9.444817
60,7.275865,9.444817
60,7.275865,9.444817
60,7.275865,9.444817
60,7.276541,9.444817
60,7.276541,9.444817
60,7.277388,9.444817
60,7.277388,9.444817
60,7.277388,9.444817
60,7.277388,9.444817
60,7.277388,9.44525
60,7.277388,9.44525
60,7.277784,9.44525
60,7.277784,9.44525
60,7.277784,9.44525
60,7.277784,9.44525
60,7.277784,9.44525
60,7.278094,9.44525
60,7.278094,9.44525
60,7.278421,9.44525
60,7.278421,9.445465
60,7.278421,9.445897
60,7.278421,9.445897
60,7.278421,9.445897
60,7.278421,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278467,9.445897
60,7.278669,9.445897
60,7.278669,9.446329
60,7.278669,9.446329
60,7.279236,9.446329
60,7.279236,9.446329
60,7.279236,9.446329
60,7.279896,9.446329
60,7.279896,9.446329
60,7.279896,9.446329
60,7.279896,9.446329
60,7.279896,9.446329
60,7.280377,9.446329
60,7.280377,9.446329
60,7.280781,9.446329
60,7.280781,9.446329
60,7.280781,9.446329
60,7.280781,9.446329
60,7.280781,9.446978
60,7.280781,9.446978
60,7.280781,9.446978
60,7.281434,9.446978
60,7.281434,9.446978
60,7.281434,9.446978
60,7.281434,9.446978
60,7.281877,9.446978
60,7.281877,9.446978
60,7.281877,9.446978
60,7.281846,9.446978
60,7.281846,9.446978
60,7.281846,9.446978
60,7.281846,9.446978
60,7.281846,9.446978
60,7.281892,9.446978
60,7.281892,9.446978
60,7.281892,9.446978
60,7.281892,9.446978
60,7.281892,9.446978
60,7.282071,9.446978
60,7.282071,9.446978
60,7.282071,9.446978
60,7.282404,9.446978
60,7.282404,9.446978
60,7.282404,9.446978
60,7.282404,9.446978
60,7.282404,9.44741
60,7.283375,9.44741
60,7.283375,9.44741
60,7.283375,9.44741
60,7.283375,9.44741
60,7.283375,9.44741
60,7.28475,9.44741
60,7.28475,9.44741
60,7.285589,9.44741
60,7.285589,9.44741
60,7.285589,9.44741
60,7.285589,9.44741
60,7.285589,9.44741
60,7.285589,9.44741
60,7.285768,9.44741
60,7.285768,9.44741
60,7.285768,9.44741
60,7.285768,9.44741
60,7.285768,9.44741
60,7.285892,9.44741
60,7.285892,9.44741
60,7.285892,9.44741
60,7.286063,9.44741
60,7.286063,9.44741
60,7.286063,9.44741
60,7.286063,9.44741
60,7.286063,9.44741
60,7.286086,9.44741
60,7.286086,9.44741
60,7.286086,9.44741
60,7.286086,9.44741
60,7.286086,9.44741
60,7.286163,9.44741
60,7.286163,9.44741
60,7.286163,9.44741
60,7.286622,9.44741
60,7.286622,9.44741
60,7.286622,9.44741
60,7.286622,9.44741
60,7.286622,9.44741
60,7.286863,9.44741
60,7.286863,9.44741
60,7.286863,9.44741
60,7.286863,9.448058
60,7.286863,9.448058
60,7.286863,9.448058
60,7.286195,9.448058
60,7.286195,9.448058
60,7.286195,9.448058
60,7.286195,9.447625
60,7.283314,9.44741
60,7.283314,9.44741
60,7.283314,9.447625
60,7.278568,9.448058
60,7.278568,9.448058
60,7.278568,9.448058
60,7.278568,9.448058
60,7.278568,9.448058
60,7.274529,9.448058
60,7.274529,9.448058
60,7.27303,9.448058
60,7.27303,9.448058
60,7.27303,9.448058
60,7.27303,9.448058
60,7.27303,9.448058
60,7.27303,9.448058
60,7.273877,9.448058
60,7.273877,9.448058
60,7.273877,9.448058
60,7.273877,9.448058
60,7.274964,9.448491
60,7.274964,9.448491
60,7.274964,9.448491
60,7.274964,9.448491
60,7.275438,9.448491
60,7.275438,9.448491
60,7.275438,9.448491
60,7.275438,9.448491
60,7.275438,9.448491
60,7.275834,9.448491
60,7.275834,9.448491
60,7.275834,9.448491
60,7.275834,9.448491
60,7.276215,9.448491
60,7.276215,9.448491
60,7.276215,9.448491
60,7.276246,9.448491
60,7.276246,9.448491
60,7.276246,9.448491
60,7.276246,9.449139
60,7.276246,9.449139
60,7.27609,9.449139
60,7.27609,9.449139
60,7.27609,9.449139
60,7.27609,9.449139
60,7.27609,9.449139
60,7.27609,9.449139
60,7.27609,9.449139
60,7.275881,9.449139
60,7.275881,9.449139
60,7.275531,9.449139
60,7.275531,9.449139
60,7.275531,9.449571
60,7.275531,9.449571
60,7.275531,9.449571
60,7.275384,9.449571
60,7.275384,9.449571
60,7.275384,9.449571
60,7.275384,9.449571
60,7.275586,9.449571
60,7.275586,9.449571
60,7.275586,9.449571
60,7.275997,9.449571
60,7.275997,9.449571
60,7.275997,9.449571
60,7.275997,9.449787
60,7.275997,9.450219
60,7.275997,9.450219
60,7.276409,9.450219
60,7.276409,9.450219
60,7.276409,9.450219
60,7.276409,9.450219
60,7.277007,9.450219
60,7.277007,9.450219
60,7.277007,9.450219
60,7.277993,9.450219
60,7.277993,9.450219
60,7.277993,9.450219
60,7.277993,9.450219
60,7.277993,9.450436
60,7.277993,9.450651
60,7.278653,9.450651
60,7.278653,9.450651
60,7.278653,9.450651
60,7.278653,9.450651
60,7.278653,9.450651
60,7.278203,9.450651
60,7.278203,9.450651
60,7.278009,9.450651
60,7.278009,9.450651
60,7.278009,9.450651
60,7.278009,9.450651
60,7.278009,9.450651
60,7.278009,9.4513
60,7.278257,9.4513
60,7.278257,9.4513
60,7.278257,9.4513
60,7.278257,9.4513
60,7.278024,9.4513
60,7.278024,9.4513
60,7.278024,9.4513
60,7.277908,9.4513
60,7.277908,9.4513
60,7.277908,9.4513
60,7.277908,9.4513
60,7.277908,9.4513
60,7.277908,9.4513
60,7.277605,9.4513
60,7.277605,9.4513
60,7.277605,9.4513
60,7.277605,9.4513
60,7.276836,9.4513
60,7.276836,9.4513
60,7.276836,9.4513
60,7.27651,9.4513
60,7.27651,9.4513
60,7.27651,9.4513
60,7.27651,9.4513
60,7.27651,9.4513
60,7.27651,9.4513
60,7.277178,9.4513
60,7.277178,9.4513
60,7.277178,9.4513
60,7.277178,9.4513
60,7.278156,9.451732
60,7.278156,9.451732
60,7.278156,9.451732
60,7.278956,9.451732
60,7.278956,9.4513
60,7.278956,9.4513
60,7.278956,9.4513
60,7.278956,9.451732
60,7.278956,9.451732
60,7.279322,9.451732
60,7.279322,9.451732
60,7.279322,9.451515
60,7.279322,9.4513
60,7.279096,9.4513
60,7.279096,9.4513
60,7.279096,9.4513
60,7.278925,9.4513
60,7.278925,9.4513
60,7.278925,9.4513
60,7.278925,9.4513
60,7.278925,9.4513
60,7.279422,9.4513
60,7.279422,9.4513
60,7.279422,9.4513
60,7.279422,9.4513
60,7.279422,9.4513
60,7.280347,9.4513
60,7.280347,9.4513
60,7.281442,9.4513
60,7.281442,9.4513
60,7.281442,9.4513
60,7.281442,9.4513
60,7.281442,9.4513
60,7.281442,9.4513
60,7.281442,9.4513
60,7.282234,9.4513
60,7.282234,9.4513
60,7.282234,9.4513
60,7.282234,9.4513
60,7.28256,9.4513
60,7.28256,9.4513
60,7.2827,9.4513
60,7.2827,9.4513
60,7.2827,9.4513
60,7.2827,9.4513
60,7.2827,9.4513
60,7.2827,9.4513
60,7.2827,9.4513
60,7.282816,9.4513
60,7.282816,9.4513
60,7.282816,9.4513
60,7.282816,9.4513
60,7.28298,9.4513
60,7.28298,9.4513
60,7.28298,9.4513
60,7.283112,9.4513
60,7.283112,9.4513
60,7.283112,9.4513
60,7.283112,9.4513
60,7.283112,9.4513
60,7.283112,9.4513
60,7.282987,9.4513
60,7.282987,9.4513
60,7.282987,9.4513
60,7.282987,9.4513
60,7.283081,9.4513
60,7.283081,9.4513
60,7.283507,9.4513
60,7.283507,9.4513
60,7.283507,9.4513
60,7.283507,9.4513
60,7.283507,9.4513
60,7.283507,9.4513
60,7.283507,9.4513
60,7.283593,9.4513
60,7.283593,9.4513
60,7.283593,9.4513
60,7.283593,9.4513
60,7.283989,9.4513
60,7.283989,9.4513
60,7.283989,9.4513
60,7.284641,9.4513
60,7.284641,9.4513
60,7.284641,9.4513
60,7.284641,9.4513
60,7.284641,9.4513
60,7.284641,9.4513
60,7.284976,9.4513
60,7.284976,9.4513
60,7.284976,9.4513
60,7.284976,9.4513
60,7.285325,9.4513
60,7.285325,9.4513
60,7.285325,9.4513
60,7.28583,9.451732
60,7.28583,9.451732
60,7.28583,9.451732
60,7.28583,9.451732
60,7.28583,9.451732
60,7.28583,9.451732
60,7.286265,9.451732
60,7.286265,9.451732
60,7.286265,9.451732
60,7.286265,9.451732
60,7.286684,9.451732
60,7.286684,9.451732
60,7.28722,9.451732
60,7.28722,9.451732
60,7.28722,9.451732
60,7.28722,9.451732
60,7.28722,9.451732
60,7.28722,9.451732
60,7.287655,9.451732
60,7.287655,9.451732
60,7.287655,9.451732
60,7.287655,9.451732
60,7.287655,9.451732
60,7.288066,9.451732
60,7.288066,9.451732
60,7.288066,9.451732
60,7.288509,9.451732
60,7.288509,9.451732
60,7.288509,9.452164
60,7.288509,9.45238
60,7.288509,9.45238
60,7.288509,9.45238
60,7.288874,9.45238
60,7.288874,9.45238
60,7.288874,9.45238
60,7.288874,9.45238
60,7.289402,9.45238
60,7.289402,9.45238
60,7.289402,9.45238
60,7.290248,9.45238
60,7.290248,9.45238
60,7.290248,9.45238
60,7.290248,9.45238
60,7.290248,9.45238
60,7.290676,9.45238
60,7.290676,9.45238
60,7.290676,9.45238
60,7.290676,9.452812
60,7.290676,9.452812
60,7.290583,9.452812
60,7.290583,9.452812
60,7.290412,9.452812
60,7.290412,9.452812
60,7.290412,9.452812
60,7.290412,9.452812
60,7.290412,9.452812
60,7.290412,9.452812
60,7.290155,9.452812
60,7.290155,9.452812
60,7.290155,9.452812
60,7.290155,9.452812
60,7.290155,9.452812
60,7.289962,9.452812
60,7.289962,9.452812
60,7.289962,9.452812
60,7.290055,9.452812
60,7.290055,9.452812
60,7.290055,9.452812
60,7.290055,9.452812
60,7.290248,9.452812
60,7.290248,9.452812
60,7.290248,9.452812
60,7.290248,9.452812
60,7.290248,9.45346
60,7.290248,9.45346
60,7.290342,9.45346
60,7.290342,9.45346
60,7.290342,9.45346
60,7.290824,9.45346
60,7.290824,9.45346
60,7.290824,9.45346
60,7.290824,9.45346
60,7.290824,9.45346
60,7.291593,9.45346
60,7.291593,9.45346
60,7.291593,9.45346
60,7.291593,9.45346
60,7.291593,9.45346
60,7.291895,9.45346
60,7.291895,9.45346
60,7.291872,9.45346
60,7.291872,9.45346
60,7.291872,9.45346
60,7.291872,9.45346
60,7.291872,9.45346
60,7.291872,9.45346
60,7.292028,9.45346
60,7.292028,9.45346
60,7.292028,9.45346
60,7.292028,9.45346
60,7.292028,9.45346
60,7.292043,9.45346
60,7.292043,9.45346
60,7.292043,9.45346
60,7.291911,9.45346
60,7.291911,9.453677
60,7.291911,9.453893
60,7.291911,9.453893
60,7.291911,9.453893
60,7.2916,9.453893
60,7.2916,9.453893
60,7.2916,9.453893
60,7.2916,9.453893
60,7.2916,9.453893
60,7.291088,9.453893
60,7.291088,9.453893
60,7.291088,9.453893
60,7.290979,9.453893
60,7.290979,9.453893
60,7.290979,9.453893
60,7.290979,9.453893
60,7.290979,9.453893
60,7.291484,9.453893
60,7.291484,9.453893
60,7.291484,9.453893
60,7.291484,9.453893
60,7.292198,9.453893
60,7.292198,9.453893
60,7.292198,9.453893
60,7.292696,9.453893
60,7.292696,9.453893
60,7.292696,9.453893
60,7.292696,9.453893
60,7.292696,9.453893
60,7.292696,9.453893
60,7.29247,9.453893
60,7.29247,9.453893
60,7.29247,9.453893
60,7.29247,9.453893
60,7.29247,9.453893
60,7.291771,9.453893
60,7.291771,9.453893
60,7.291407,9.453893
60,7.291407,9.453893
60,7.291407,9.453893
60,7.291407,9.453893
60,7.291407,9.453893
60,7.291407,9.453893
60,7.291678,9.453893
60,7.291678,9.453893
60,7.291678,9.453893
60,7.291678,9.453893
60,7.291678,9.453893
60,7.291996,9.453893
60,7.291996,9.453893
60,7.291996,9.453893
60,7.292035,9.453893
60,7.292035,9.453893
60,7.292035,9.453893
60,7.292035,9.453893
60,7.292035,9.453893
60,7.292586,9.453893
60,7.292586,9.453677
60,7.292586,9.45346
60,7.292586,9.45346
60,7.293542,9.45346
60,7.293542,9.45346
60,7.293542,9.45346
60,7.294226,9.45346
60,7.294226,9.45346
60,7.294226,9.45346
60,7.294226,9.45346
60,7.294226,9.45346
60,7.294226,9.45346
60,7.293977,9.45346
60,7.293977,9.45346
60,7.293977,9.45346
60,7.293977,9.45346
60,7.293977,9.45346
60,7.293457,9.45346
60,7.293457,9.45346
60,7.293457,9.452812
60,7.293689,9.452812
60,7.293689,9.452812
60,7.293689,9.452812
60,7.293689,9.452812
60,7.293689,9.452812
60,7.294311,9.452812
60,7.294311,9.452812
60,7.294311,9.452812
60,7.294311,9.452812
60,7.294311,9.452812
60,7.294746,9.452812
60,7.294746,9.452812
60,7.294746,9.452812
60,7.295018,9.452812
60,7.295018,9.452812
60,7.295018,9.452812
60,7.295018,9.452812
60,7.295018,9.452596
60,7.29536,9.45238
60,7.29536,9.45238
60,7.29536,9.45238
60,7.29536,9.45238
60,7.295538,9.45238
60,7.295538,9.45238
60,7.295538,9.45238
60,7.295957,9.45238
60,7.295957,9.45238
60,7.295957,9.45238
60,7.295957,9.45238
60,7.295957,9.45238
60,7.296696,9.45238
60,7.296696,9.45238
60,7.296696,9.45238
60,7.296696,9.45238
60,7.296696,9.45238
60,7.296696,9.451948
60,7.297114,9.451732
60,7.297114,9.451732
60,7.297114,9.451732
60,7.297293,9.451732
60,7.297293,9.451732
60,7.297293,9.451732
60,7.297293,9.451732
60,7.297293,9.451732
60,7.297837,9.451732
60,7.297837,9.451732
60,7.297837,9.451732
60,7.297837,9.451732
60,7.298466,9.451732
60,7.298466,9.451732
60,7.298466,9.451732
60,7.298637,9.451515
60,7.298637,9.4513
60,7.298637,9.4513
60,7.298637,9.4513
60,7.298637,9.4513
60,7.298637,9.4513
60,7.298908,9.4513
60,7.298908,9.4513
60,7.298908,9.4513
60,7.298908,9.4513
60,7.299157,9.4513
60,7.299157,9.4513
60,7.299157,9.4513
60,7.298963,9.4513
60,7.298963,9.4513
60,7.298963,9.4513
60,7.298963,9.450867
60,7.298963,9.450651
60,7.298963,9.450651
60,7.29873,9.450651
60,7.29873,9.450651
60,7.29873,9.450651
60,7.29873,9.450651
60,7.29873,9.450651
60,7.298831,9.450651
60,7.298831,9.450651
60,7.299615,9.450651
60,7.299615,9.450651
60,7.299615,9.450651
60,7.299615,9.450651
60,7.299615,9.450651
60,7.299615,9.450651
60,7.300539,9.450651
60,7.300539,9.450651
60,7.300539,9.450651
60,7.300539,9.450651
60,7.301137,9.450651
60,7.301137,9.450219
60,7.301137,9.450219
60,7.301332,9.450219
60,7.301332,9.450219
60,7.301332,9.450219
60,7.301332,9.450219
60,7.301332,9.450219
60,7.301332,9.450219
60,7.301022,9.450219
60,7.301022,9.450219
60,7.301022,9.450219
60,7.301022,9.450219
60,7.300959,9.450219
60,7.300959,9.450219
60,7.301386,9.450219
60,7.301386,9.450219
60,7.301386,9.449571
60,7.301386,9.449571
60,7.301386,9.449571
60,7.301386,9.449571
60,7.301386,9.449571
60,7.301798,9.449571
60,7.301798,9.449571
60,7.301798,9.449571
60,7.301798,9.449571
60,7.302373,9.449571
60,7.302373,9.449571
60,7.302373,9.449571
60,7.30297,9.449571
60,7.30297,9.449571
60,7.30297,9.449571
60,7.30297,9.449571
60,7.30297,9.449571
60,7.30297,9.449139
60,7.302955,9.449139
60,7.302955,9.449139
60,7.302955,9.449139
60,7.302955,9.449139
60,7.302466,9.449139
60,7.302466,9.449139
60,7.302466,9.449139
60,7.302373,9.449139
60,7.302373,9.449139
60,7.302373,9.449139
60,7.302373,9.449139
60,7.302373,9.449139
60,7.302784,9.449139
60,7.302784,9.449139
60,7.302784,9.449139
60,7.302784,9.449139
60,7.302784,9.449139
60,7.302807,9.449139
60,7.302807,9.449139
60,7.302474,9.449139
60,7.302474,9.449139
60,7.302474,9.449139
60,7.302474,9.448707
60,7.302474,9.448491
60,7.302474,9.448491
60,7.302474,9.448491
60,7.302567,9.448491
60,7.302567,9.448491
60,7.302567,9.448491
60,7.302567,9.448491
60,7.302955,9.448491
60,7.302955,9.448491
60,7.303289,9.448491
60,7.303289,9.448491
60,7.303289,9.448491
60,7.303289,9.448491
60,7.303289,9.448491
60,7.303289,9.448491
60,7.303289,9.448491
60,7.303809,9.448491
60,7.303809,9.448491
60,7.303809,9.448491
60,7.303809,9.448491
60,7.304338,9.448491
60,7.304338,9.448491
60,7.304338,9.448491
60,7.304275,9.448491
60,7.304275,9.448274
60,7.304275,9.448058
60,7.304275,9.448058
60,7.304275,9.448058
60,7.303794,9.448058
60,7.303794,9.448058
60,7.303794,9.448058
60,7.303794,9.448058
60,7.303794,9.448058
60,7.303732,9.448058
60,7.303732,9.448058
60,7.304159,9.448058
60,7.304159,9.448058
60,7.304159,9.448058
